epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,3999.22,0.77638,1.45455,0.2479,0.55732,1.26227,0.99281,0.99076,0.99141,0.78754,0.99281,0.99076,0.99141,0.70062,0.79864,1.12652,0.04836,0.37463,1.3511,0.000274287,0.000274287,0.000274287
117,4033.2,0.79396,1.50904,0.24382,0.57154,1.28136,0.9937,0.98974,0.99148,0.78782,0.9937,0.98974,0.99148,0.71815,0.81358,1.10221,0.04564,0.36734,1.36317,0.000260575,0.000260575,0.000260575
118,4067.26,0.79423,1.51853,0.24932,0.5756,1.27365,0.99223,0.98962,0.99095,0.78704,0.99223,0.98962,0.99095,0.71561,0.78666,1.09677,0.0491,0.36269,1.33965,0.000247192,0.000247192,0.000247192
119,4101.34,0.74902,1.50493,0.25019,0.59205,1.25612,0.99309,0.98981,0.99142,0.7902,0.99309,0.98981,0.99142,0.71214,0.78193,1.1129,0.0417,0.35492,1.33405,0.000234143,0.000234143,0.000234143
120,4136.34,0.76734,1.50783,0.24811,0.54948,1.26296,0.99315,0.98891,0.99154,0.79214,0.99315,0.98891,0.99154,0.72317,0.76143,1.09361,0.04073,0.3557,1.32645,0.000221435,0.000221435,0.000221435
121,4171.02,0.78665,1.50424,0.24637,0.5534,1.27717,0.99308,0.99073,0.99175,0.78208,0.99308,0.99073,0.99175,0.72381,0.79841,1.08822,0.05035,0.36458,1.35394,0.000209073,0.000209073,0.000209073
122,4205.31,0.75414,1.46607,0.24399,0.53186,1.25076,0.99428,0.99047,0.99182,0.78169,0.99428,0.99047,0.99182,0.71929,0.79288,1.09637,0.04472,0.35966,1.34966,0.000197062,0.000197062,0.000197062
123,4239.41,0.77371,1.41476,0.2397,0.53523,1.25895,0.99303,0.9909,0.99206,0.79111,0.99303,0.9909,0.99206,0.71502,0.77341,1.08816,0.05243,0.36846,1.33038,0.000185408,0.000185408,0.000185408
124,4273.49,0.76242,1.44036,0.24664,0.54856,1.24592,0.9924,0.9904,0.9916,0.78159,0.9924,0.9904,0.9916,0.72212,0.82817,1.07611,0.04533,0.38358,1.37014,0.000174115,0.000174115,0.000174115
125,4307.39,0.75644,1.46427,0.24188,0.57953,1.24406,0.99309,0.99082,0.99166,0.78203,0.99309,0.99082,0.99166,0.72645,0.81361,1.07344,0.04132,0.3713,1.36422,0.000163189,0.000163189,0.000163189
126,4341.49,0.75801,1.42426,0.24763,0.52888,1.24902,0.99213,0.99047,0.99156,0.78986,0.99213,0.99047,0.99156,0.71849,0.81921,1.08922,0.04469,0.37723,1.36703,0.000152635,0.000152635,0.000152635
127,4375.62,0.7719,1.44125,0.24452,0.54344,1.26122,0.99318,0.99085,0.99187,0.78512,0.99318,0.99085,0.99187,0.72667,0.82852,1.08882,0.04695,0.38462,1.37404,0.000142456,0.000142456,0.000142456
128,4409.78,0.74665,1.42545,0.24322,0.5204,1.24748,0.99385,0.99102,0.99187,0.78414,0.99385,0.99102,0.99187,0.72742,0.8217,1.07413,0.04561,0.37393,1.36499,0.000132658,0.000132658,0.000132658
129,4443.83,0.7688,1.43034,0.24616,0.53191,1.25137,0.99384,0.9909,0.992,0.78545,0.99384,0.9909,0.992,0.73442,0.78548,1.05671,0.04542,0.37252,1.33819,0.000123245,0.000123245,0.000123245
130,4478.04,0.76485,1.50394,0.2481,0.54826,1.27922,0.99197,0.98974,0.99175,0.78452,0.99197,0.98974,0.99175,0.7366,0.77525,1.05813,0.04703,0.36439,1.32847,0.000114221,0.000114221,0.000114221
131,4512.28,0.7615,1.3371,0.24307,0.53099,1.25281,0.99321,0.9896,0.99169,0.79071,0.99321,0.9896,0.99169,0.73408,0.77965,1.05218,0.04684,0.36312,1.33521,0.00010559,0.00010559,0.00010559
132,4546.32,0.752,1.43987,0.24106,0.52292,1.24647,0.99329,0.9901,0.99175,0.78809,0.99329,0.9901,0.99175,0.72972,0.7985,1.0555,0.04755,0.3644,1.35581,9.73555e-05,9.73555e-05,9.73555e-05
133,4580.26,0.75349,1.34687,0.24314,0.51982,1.23751,0.99373,0.98948,0.99181,0.79339,0.99373,0.98948,0.99181,0.74036,0.78924,1.0468,0.04736,0.36005,1.34262,8.95213e-05,8.95213e-05,8.95213e-05
134,4614.44,0.7442,1.36987,0.23289,0.52476,1.23961,0.9936,0.99002,0.99194,0.79122,0.9936,0.99002,0.99194,0.73722,0.79579,1.0454,0.04476,0.36224,1.34759,8.20908e-05,8.20908e-05,8.20908e-05
135,4648.53,0.7505,1.46985,0.2429,0.5596,1.24903,0.9911,0.9868,0.99187,0.79654,0.9911,0.9868,0.99187,0.73619,0.78151,1.0443,0.04725,0.36505,1.3385,7.50674e-05,7.50674e-05,7.50674e-05
136,4680.57,0.70074,1.21661,0.13359,0.45587,1.3772,0.99295,0.99133,0.99194,0.80224,0.99295,0.99133,0.99194,0.73627,0.77136,1.04755,0.04496,0.36055,1.33033,6.8454e-05,6.8454e-05,6.8454e-05
137,4712.34,0.67572,1.10378,0.10983,0.36413,1.34599,0.99263,0.99195,0.99181,0.80728,0.99263,0.99195,0.99181,0.73608,0.75354,1.04142,0.03926,0.3538,1.31906,6.22537e-05,6.22537e-05,6.22537e-05
138,4744.14,0.66923,1.10498,0.10792,0.40374,1.35233,0.9941,0.99101,0.99181,0.80603,0.9941,0.99101,0.99181,0.7317,0.76158,1.04002,0.03265,0.35571,1.32342,5.64691e-05,5.64691e-05,5.64691e-05
139,4775.87,0.66169,1.07175,0.0988,0.35457,1.33989,0.99251,0.99075,0.99154,0.79975,0.99251,0.99075,0.99154,0.73671,0.76881,1.03321,0.03125,0.35698,1.32965,5.11027e-05,5.11027e-05,5.11027e-05
140,4807.64,0.63884,1.08923,0.11033,0.34763,1.3259,0.99289,0.99076,0.99095,0.78879,0.99289,0.99076,0.99095,0.73774,0.79123,1.02468,0.03122,0.37194,1.34744,4.61569e-05,4.61569e-05,4.61569e-05
141,4839.4,0.6672,1.09815,0.09803,0.3566,1.33329,0.99284,0.99079,0.99129,0.79345,0.99284,0.99079,0.99129,0.73979,0.76887,1.01594,0.02736,0.35721,1.33031,4.16339e-05,4.16339e-05,4.16339e-05
142,4871.18,0.63179,1.09195,0.10217,0.33293,1.31732,0.99369,0.99084,0.99148,0.7966,0.99369,0.99084,0.99148,0.74333,0.76225,1.0057,0.02835,0.35349,1.32199,3.75356e-05,3.75356e-05,3.75356e-05
143,4902.98,0.63683,1.02488,0.09111,0.33536,1.31539,0.99363,0.99043,0.99135,0.80113,0.99363,0.99043,0.99135,0.74354,0.75774,1.00339,0.02751,0.34927,1.31875,3.38639e-05,3.38639e-05,3.38639e-05
144,4934.86,0.64081,1.05672,0.08559,0.33178,1.31284,0.99391,0.99031,0.99166,0.8019,0.99391,0.99031,0.99166,0.74381,0.76091,1.00073,0.02552,0.35276,1.32014,3.06204e-05,3.06204e-05,3.06204e-05
145,4966.65,0.63047,1.05724,0.09242,0.33934,1.30946,0.98735,0.99239,0.99165,0.80277,0.98735,0.99239,0.99165,0.74363,0.7596,1.00057,0.02638,0.35124,1.31626,2.78064e-05,2.78064e-05,2.78064e-05
146,4998.24,0.62093,1.04639,0.09039,0.32913,1.30799,0.98683,0.99241,0.99153,0.80134,0.98683,0.99241,0.99153,0.743,0.76435,0.99576,0.02685,0.35003,1.3213,2.54233e-05,2.54233e-05,2.54233e-05
147,5029.79,0.6358,1.01823,0.09876,0.33133,1.32099,0.98401,0.99491,0.99153,0.80756,0.98401,0.99491,0.99153,0.74371,0.75983,0.99314,0.02637,0.34837,1.31847,2.34721e-05,2.34721e-05,2.34721e-05
148,5061.51,0.62208,1.06934,0.09487,0.32705,1.29834,0.98487,0.99492,0.99165,0.81018,0.98487,0.99492,0.99165,0.74503,0.75144,0.99116,0.02659,0.34904,1.31084,2.19535e-05,2.19535e-05,2.19535e-05
149,5093.24,0.62676,1.03164,0.09533,0.32919,1.30283,0.98732,0.99244,0.99165,0.80604,0.98732,0.99244,0.99165,0.74323,0.75151,0.99061,0.02667,0.3511,1.31078,2.08684e-05,2.08684e-05,2.08684e-05
150,5124.98,0.63738,1.06367,0.09998,0.33631,1.32,0.99392,0.99006,0.99172,0.80822,0.99392,0.99006,0.99172,0.74451,0.75218,0.98776,0.02546,0.3488,1.31095,2.02171e-05,2.02171e-05,2.02171e-05
